psf_over_re,obs_lr,obs_elr,e,n,Reff_fac,Re,fwhm
0.672391709207388,0.223760667508464,0.2203631578392,0.0874624664625557,1.11,0.5,6.94671407634365,11
0.702954968716815,0.220666195924204,0.217302804769224,0.0874624664625557,1.11,0.5,6.94671407634365,11.5
0.733518228226241,0.217869745115847,0.214537163381248,0.0874624664625557,1.11,0.5,6.94671407634365,12
0.764081487735668,0.215336808267398,0.212032108781881,0.0874624664625557,1.11,0.5,6.94671407634365,12.5
0.794644747245095,0.213037292908946,0.209757882791433,0.0874624664625557,1.11,0.5,6.94671407634365,13
0.825208006754522,0.210944952878349,0.207688531536581,0.0874624664625557,1.11,0.5,6.94671407634365,13.5
0.855771266263948,0.209036879677935,0.205801402045105,0.0874624664625557,1.11,0.5,6.94671407634365,14
0.886334525773375,0.207293054242234,0.204076698751091,0.0874624664625557,1.11,0.5,6.94671407634365,14.5
0.916897785282802,0.205695956065437,0.202497096830184,0.0874624664625557,1.11,0.5,6.94671407634365,15
0,0.454523622729263,0.446079525885239,0.132581519257944,1.11,0.5,6.95154774822834,0
0.0305420077287376,0.452826605904388,0.444397874686157,0.132581519257944,1.11,0.5,6.95154774822834,0.5
0.0610840154574752,0.447530331191743,0.43915093586565,0.132581519257944,1.11,0.5,6.95154774822834,1
0.0916260231862128,0.438792517749624,0.430491997376455,0.132581519257944,1.11,0.5,6.95154774822834,1.5
0.12216803091495,0.427509780324679,0.419316155666379,0.132581519257944,1.11,0.5,6.95154774822834,2
0.152710038643688,0.414382367672862,0.406324307125964,0.132581519257944,1.11,0.5,6.95154774822834,2.5
0.183252046372426,0.400054351876911,0.39215749942486,0.132581519257944,1.11,0.5,6.95154774822834,3
0.213794054101163,0.38517120173827,0.377454735130257,0.132581519257944,1.11,0.5,6.95154774822834,3.5
0.244336061829901,0.370323716677733,0.362798592945293,0.132581519257944,1.11,0.5,6.95154774822834,4
0.274878069558639,0.35598373722502,0.348652763657449,0.132581519257944,1.11,0.5,6.95154774822834,4.5
0.305420077287376,0.342475977853667,0.335335171171447,0.132581519257944,1.11,0.5,6.95154774822834,5
0.335962085016114,0.329986385387844,0.323026873553298,0.132581519257944,1.11,0.5,6.95154774822834,5.5
0.366504092744851,0.318590598085653,0.311800485009044,0.132581519257944,1.11,0.5,6.95154774822834,6
0.397046100473589,0.308287039379419,0.301652931263429,0.132581519257944,1.11,0.5,6.95154774822834,6.5
0.427588108202327,0.29902588250113,0.292533994843968,0.132581519257944,1.11,0.5,6.95154774822834,7
0.458130115931064,0.290730888013073,0.28436777294199,0.132581519257944,1.11,0.5,6.95154774822834,7.5
0.488672123659802,0.283314318407207,0.277067296210332,0.132581519257944,1.11,0.5,6.95154774822834,8
0.519214131388539,0.276686351439271,0.270543732330209,0.132581519257944,1.11,0.5,6.95154774822834,8.5
0.549756139117277,0.270760570417905,0.26471173768032,0.132581519257944,1.11,0.5,6.95154774822834,9
0.580298146846015,0.265456848474787,0.259492255700547,0.132581519257944,1.11,0.5,6.95154774822834,9.5
0.610840154574752,0.260702594268123,0.254813713139168,0.132581519257944,1.11,0.5,6.95154774822834,10
0.64138216230349,0.256433019495859,0.250612262070399,0.132581519257944,1.11,0.5,6.95154774822834,10.5
0.671924170032227,0.25259085737905,0.246831487958705,0.132581519257944,1.11,0.5,6.95154774822834,11
0.702466177760965,0.249125800586241,0.243421846225844,0.132581519257944,1.11,0.5,6.95154774822834,11.5
0.733008185489703,0.245993820719464,0.240339985513822,0.132581519257944,1.11,0.5,6.95154774822834,12
0.76355019321844,0.243156463421651,0.237548049216584,0.132581519257944,1.11,0.5,6.95154774822834,12.5
0.794092200947178,0.240580170743112,0.23501300539089,0.132581519257944,1.11,0.5,6.95154774822834,13
0.824634208675916,0.238235656601809,0.232706029977071,0.132581519257944,1.11,0.5,6.95154774822834,13.5
0.855176216404653,0.236097345898247,0.230601953382219,0.132581519257944,1.11,0.5,6.95154774822834,14
0.885718224133391,0.234142879121923,0.228678772000657,0.132581519257944,1.11,0.5,6.95154774822834,14.5
0.916260231862128,0.232352679568082,0.226917221677681,0.132581519257944,1.11,0.5,6.95154774822834,15
0,0.497648541586421,0.484851732435676,0.185979703281756,1.11,0.5,6.9320962252563,0
0.0306277088710246,0.495780365731709,0.482999236358994,0.185979703281756,1.11,0.5,6.9320962252563,0.5
0.0612554177420492,0.49015308909596,0.477435800859046,0.185979703281756,1.11,0.5,6.9320962252563,1
0.0918831266130738,0.480821368731089,0.468204286032737,0.185979703281756,1.11,0.5,6.9320962252563,1.5
0.122510835484098,0.468633193350254,0.456146031193757,0.185979703281756,1.11,0.5,6.9320962252563,2
0.153138544355123,0.454374126738349,0.442052235021572,0.185979703281756,1.11,0.5,6.9320962252563,2.5
0.183766253226148,0.438783690706699,0.426663797207675,0.185979703281756,1.11,0.5,6.9320962252563,3
0.214393962097172,0.422582716827652,0.410695937601712,0.185979703281756,1.11,0.5,6.9320962252563,3.5
0.245021670968197,0.406418316160856,0.39478558993902,0.185979703281756,1.11,0.5,6.9320962252563,4
0.275649379839221,0.390802850504399,0.379433641849709,0.185979703281756,1.11,0.5,6.9320962252563,4.5
0.306277088710246,0.376088131310922,0.364981607428195,0.185979703281756,1.11,0.5,6.9320962252563,5
0.336904797581271,0.362476074536509,0.351623515377199,0.185979703281756,1.11,0.5,6.9320962252563,5.5
0.367532506452295,0.350049634029913,0.339437065688039,0.185979703281756,1.11,0.5,6.9320962252563,6
0.39816021532332,0.338808319059957,0.328418800463393,0.185979703281756,1.11,0.5,6.9320962252563,6.5
0.428787924194344,0.328699266276895,0.318514624845857,0.185979703281756,1.11,0.5,6.9320962252563,7
0.459415633065369,0.319640734722703,0.309642760074949,0.185979703281756,1.11,0.5,6.9320962252563,7.5
0.490043341936394,0.311538222658673,0.301709417315388,0.185979703281756,1.11,0.5,6.9320962252563,8
0.520671050807418,0.304294694543204,0.294618698594337,0.185979703281756,1.11,0.5,6.9320962252563,8.5
0.551298759678443,0.297816586297909,0.288278378859286,0.185979703281756,1.11,0.5,6.9320962252563,9
0.581926468549467,0.292016991063336,0.282602947759174,0.185979703281756,1.11,0.5,6.9320962252563,9.5
0.612554177420492,0.286817062055755,0.277514925056845,0.185979703281756,1.11,0.5,6.9320962252563,10
0.643181886291517,0.282146344287853,0.272945143173652,0.185979703281756,1.11,0.5,6.9320962252563,10.5
0.673809595162541,0.277942500319025,0.268832448613506,0.185979703281756,1.11,0.5,6.9320962252563,11
0.704437304033566,0.274150722665389,0.265123105564219,0.185979703281756,1.11,0.5,6.9320962252563,11.5
0.73506501290459,0.270723010627848,0.261770073185054,0.185979703281756,1.11,0.5,6.9320962252563,12
0.765692721775615,0.267617415375504,0.258732256354901,0.185979703281756,1.11,0.5,6.9320962252563,12.5
0.79632043064664,0.264797310799964,0.255973784825059,0.185979703281756,1.11,0.5,6.9320962252563,13
0.826948139517664,0.262230719326655,0.253463348381091,0.185979703281756,1.11,0.5,6.9320962252563,13.5
0.857575848388689,0.259889704998569,0.251173599390898,0.185979703281756,1.11,0.5,6.9320962252563,14
0.888203557259713,0.257749836441545,0.249080624820043,0.185979703281756,1.11,0.5,6.9320962252563,14.5
0.918831266130738,0.255789717017312,0.247163484749114,0.185979703281756,1.11,0.5,6.9320962252563,15
0,0.531886963237234,0.514544097416026,0.238263695563777,1.11,0.5,6.94619107106662,0
0.0305655607340609,0.529935780523202,0.512601829302236,0.238263695563777,1.11,0.5,6.94619107106662,0.5
0.0611311214681219,0.524143297764148,0.506857452321186,0.238263695563777,1.11,0.5,6.94619107106662,1
0.0916966822021828,0.514448020695315,0.49724935377878,0.238263695563777,1.11,0.5,6.94619107106662,1.5
0.122262242936244,0.501657031833247,0.484583674570635,0.238263695563777,1.11,0.5,6.94619107106662,2
0.152827803670305,0.486608711080822,0.469709067718262,0.238263695563777,1.11,0.5,6.94619107106662,2.5
0.183393364404366,0.470106683089515,0.453433494083674,0.238263695563777,1.11,0.5,6.94619107106662,3
0.213958925138426,0.452928019641381,0.436528493677963,0.238263695563777,1.11,0.5,6.94619107106662,3.5
0.244524485872487,0.435765889189792,0.419674642286507,0.238263695563777,1.11,0.5,6.94619107106662,4
0.275090046606548,0.419168276930361,0.403404672636634,0.238263695563777,1.11,0.5,6.94619107106662,4.5
0.305655607340609,0.403512433949739,0.388081505623639,0.238263695563777,1.11,0.5,6.94619107106662,5
0.33622116807467,0.389016553241213,0.373911888619419,0.238263695563777,1.11,0.5,6.94619107106662,5.5
0.366786728808731,0.37577235771747,0.360979526868172,0.238263695563777,1.11,0.5,6.94619107106662,6
0.397352289542792,0.36378249859283,0.349282168459583,0.238263695563777,1.11,0.5,6.94619107106662,6.5
0.427917850276853,0.35299337890565,0.338763762538422,0.238263695563777,1.11,0.5,6.94619107106662,7
0.458483411010914,0.343320082259664,0.329338683500507,0.238263695563777,1.11,0.5,6.94619107106662,7.5
0.489048971744975,0.334663560490334,0.320908318627513,0.238263695563777,1.11,0.5,6.94619107106662,8
0.519614532479036,0.326921605314742,0.313371584108557,0.238263695563777,1.11,0.5,6.94619107106662,8.5
0.550180093213097,0.319995339850575,0.30663109546009,0.238263695563777,1.11,0.5,6.94619107106662,9
0.580745653947158,0.313792701656489,0.30059643685162,0.238263695563777,1.11,0.5,6.94619107106662,9.5
0.611311214681219,0.308230012427429,0.295185595835053,0.238263695563777,1.11,0.5,6.94619107106662,10
0.64187677541528,0.303232390624914,0.290325295668787,0.238263695563777,1.11,0.5,6.94619107106662,10.5
0.67244233614934,0.298733503980403,0.285950703935122,0.238263695563777,1.11,0.5,6.94619107106662,11
0.703007896883401,0.294674976188229,0.282004818772086,0.238263695563777,1.11,0.5,6.94619107106662,11.5
0.733573457617462,0.291005639839296,0.27843771587479,0.238263695563777,1.11,0.5,6.94619107106662,12
0.764139018351523,0.287680748561974,0.275205763319674,0.238263695563777,1.11,0.5,6.94619107106662,12.5
0.794704579085584,0.284661211528316,0.272270863535229,0.238263695563777,1.11,0.5,6.94619107106662,13
0.825270139819645,0.281912882860855,0.269599752526965,0.238263695563777,1.11,0.5,6.94619107106662,13.5
0.855835700553706,0.2794059201301,0.267163369051583,0.238263695563777,1.11,0.5,6.94619107106662,14
0.886401261287767,0.277114215499747,0.264936296409291,0.238263695563777,1.11,0.5,6.94619107106662,14.5
0.916966822021828,0.275014897206605,0.262896274042047,0.238263695563777,1.11,0.5,6.94619107106662,15
0,0.560738063152953,0.538534142046306,0.291347062773006,1.11,0.5,6.92700242302723,0
0.0306502310937973,0.558561776542474,0.536352429197039,0.291347062773006,1.11,0.5,6.92700242302723,0.5
0.0613004621875946,0.552534826079496,0.530360128178964,0.291347062773006,1.11,0.5,6.92700242302723,1
0.0919506932813919,0.542571822591785,0.520477232252429,0.291347062773006,1.11,0.5,6.92700242302723,1.5
0.122600924375189,0.529319999184598,0.507344641158167,0.291347062773006,1.11,0.5,6.92700242302723,2
0.153251155468987,0.513613666036763,0.491811510813907,0.291347062773006,1.11,0.5,6.92700242302723,2.5
0.183901386562784,0.496316056385858,0.474752366107131,0.291347062773006,1.11,0.5,6.92700242302723,3
0.214551617656581,0.478267964982353,0.457006038519748,0.291347062773006,1.11,0.5,6.92700242302723,3.5
0.245201848750378,0.460212570638842,0.439302594635504,0.291347062773006,1.11,0.5,6.92700242302723,4
0.275852079844176,0.442733280536914,0.422207062403724,0.291347062773006,1.11,0.5,6.92700242302723,4.5
0.306502310937973,0.426230974286674,0.406101909647746,0.291347062773006,1.11,0.5,6.92700242302723,5
0.33715254203177,0.410938457884177,0.391204580178952,0.291347062773006,1.11,0.5,6.92700242302723,5.5
0.367802773125568,0.396955328230414,0.377603444282333,0.291347062773006,1.11,0.5,6.92700242302723,6
0.398453004219365,0.384287238782161,0.365296892620763,0.291347062773006,1.11,0.5,6.92700242302723,6.5
0.429103235313162,0.372880246313346,0.354226946388757,0.291347062773006,1.11,0.5,6.92700242302723,7
0.45975346640696,0.362646938440353,0.344304527130451,0.291347062773006,1.11,0.5,6.92700242302723,7.5
0.490403697500757,0.353484518304379,0.335426778590598,0.291347062773006,1.11,0.5,6.92700242302723,8
0.521053928594554,0.345286412405746,0.327488078107643,0.291347062773006,1.11,0.5,6.92700242302723,8.5
0.551704159688352,0.337949189462628,0.320386524529387,0.291347062773006,1.11,0.5,6.92700242302723,9
0.582354390782149,0.331376314065247,0.314027397740124,0.291347062773006,1.11,0.5,6.92700242302723,9.5
0.613004621875946,0.325479875466931,0.308324696203185,0.291347062773006,1.11,0.5,6.92700242302723,10
0.643654852969743,0.320181083489892,0.303201514575698,0.291347062773006,1.11,0.5,6.92700242302723,10.5
0.674305084063541,0.315410054907635,0.29858976144109,0.291347062773006,1.11,0.5,6.92700242302723,11
0.704955315157338,0.311105223276229,0.294429533154149,0.291347062773006,1.11,0.5,6.92700242302723,11.5
0.735605546251135,0.307212576956024,0.290668336696976,0.291347062773006,1.11,0.5,6.92700242302723,12
0.766255777344933,0.303684846648795,0.287260274854685,0.291347062773006,1.11,0.5,6.92700242302723,12.5
0.79690600843873,0.300480710942225,0.284165256904552,0.291347062773006,1.11,0.5,6.92700242302723,13
0.827556239532527,0.297564055680402,0.281348267210151,0.291347062773006,1.11,0.5,6.92700242302723,13.5
0.858206470626324,0.29490330327789,0.278778705670669,0.291347062773006,1.11,0.5,6.92700242302723,14
0.888856701720122,0.292470816585402,0.276429803300167,0.291347062773006,1.11,0.5,6.92700242302723,14.5
0.919506932813919,0.290242375492308,0.274278110332508,0.291347062773006,1.11,0.5,6.92700242302723,15
0,0.593709565278887,0.566654565913509,0.350344074709793,1.11,0.5,6.91162184363325,0
0.0307184377062896,0.591519239755777,0.564437798469242,0.350344074709793,1.11,0.5,6.91162184363325,0.5
0.0614368754125792,0.585305025090345,0.55821801109448,0.350344074709793,1.11,0.5,6.91162184363325,1
0.0921553131188688,0.575009670956864,0.547944699628843,0.350344074709793,1.11,0.5,6.91162184363325,1.5
0.122873750825158,0.561319345631578,0.534305418613791,0.350344074709793,1.11,0.5,6.91162184363325,2
0.153592188531448,0.545085671640293,0.518181115170773,0.350344074709793,1.11,0.5,6.91162184363325,2.5
0.184310626237738,0.527192713519649,0.500478752105673,0.350344074709793,1.11,0.5,6.91162184363325,3
0.215029063944027,0.508504693471295,0.482066421931884,0.350344074709793,1.11,0.5,6.91162184363325,3.5
0.245747501650317,0.489787334989315,0.463697149425402,0.350344074709793,1.11,0.5,6.91162184363325,4
0.276465939356607,0.471644143510461,0.445952983246941,0.350344074709793,1.11,0.5,6.91162184363325,4.5
0.307184377062896,0.454492730702708,0.429228559695177,0.350344074709793,1.11,0.5,6.91162184363325,5
0.337902814769186,0.438578650804698,0.413749419046643,0.350344074709793,1.11,0.5,6.91162184363325,5.5
0.368621252475475,0.424010156182584,0.399608575945217,0.350344074709793,1.11,0.5,6.91162184363325,6
0.399339690181765,0.4107978685966,0.386806266428269,0.350344074709793,1.11,0.5,6.91162184363325,6.5
0.430058127888055,0.398889840840226,0.375284250717453,0.350344074709793,1.11,0.5,6.91162184363325,7
0.460776565594344,0.388198478405027,0.364951738626827,0.350344074709793,1.11,0.5,6.91162184363325,7.5
0.491495003300634,0.378619344076055,0.355703264966606,0.350344074709793,1.11,0.5,6.91162184363325,8
0.522213441006923,0.370043343678346,0.347430126487282,0.350344074709793,1.11,0.5,6.91162184363325,8.5
0.552931878713213,0.362364071230053,0.340027172383975,0.350344074709793,1.11,0.5,6.91162184363325,9
0.583650316419503,0.355481856630339,0.333396464073024,0.350344074709793,1.11,0.5,6.91162184363325,9.5
0.614368754125792,0.34930568499037,0.327448935270765,0.350344074709793,1.11,0.5,6.91162184363325,10
0.645087191832082,0.343753807586251,0.322104836904476,0.350344074709793,1.11,0.5,6.91162184363325,10.5
0.675805629538371,0.338753590999981,0.317293484933336,0.350344074709793,1.11,0.5,6.91162184363325,11
0.706524067244661,0.334240955044402,0.312952640465862,0.350344074709793,1.11,0.5,6.91162184363325,11.5
0.737242504950951,0.330159616874749,0.309027724502251,0.350344074709793,1.11,0.5,6.91162184363325,12
0.76796094265724,0.326460271351598,0.30547098698311,0.350344074709793,1.11,0.5,6.91162184363325,12.5
0.79867938036353,0.323099781988634,0.302240697491138,0.350344074709793,1.11,0.5,6.91162184363325,13
0.829397818069819,0.320040422093674,0.299300392604223,0.350344074709793,1.11,0.5,6.91162184363325,13.5
0.860116255776109,0.317249184601572,0.29661819541397,0.350344074709793,1.11,0.5,6.91162184363325,14
0.890834693482399,0.314697166644176,0.294166211363024,0.350344074709793,1.11,0.5,6.91162184363325,14.5
0.921553131188688,0.312359027860522,0.291919998237031,0.350344074709793,1.11,0.5,6.91162184363325,15
0,0.618839595475061,0.588204949253977,0.402356498153535,1.11,0.5,7.0968909608784,0
0.0299165122056208,0.61643879545568,0.585768574850292,0.402356498153535,1.11,0.5,7.0968909608784,0.5
0.0598330244112416,0.609896194981673,0.579188052216204,0.402356498153535,1.11,0.5,7.0968909608784,1
0.0897495366168624,0.599324737399162,0.56858787227826,0.402356498153535,1.11,0.5,7.0968909608784,1.5
0.119666048822483,0.585471357351922,0.554729415008407,0.402356498153535,1.11,0.5,7.0968909608784,2
0.149582561028104,0.569144350425483,0.538457263472796,0.402356498153535,1.11,0.5,7.0968909608784,2.5
0.179499073233725,0.551174633821292,0.520630258310533,0.402356498153535,1.11,0.5,7.0968909608784,3
0.209415585439346,0.532392566842071,0.502086093871184,0.402356498153535,1.11,0.5,7.0968909608784,3.5
0.239332097644966,0.513549421976324,0.483564750076741,0.402356498153535,1.11,0.5,7.0968909608784,4
0.269248609850587,0.495247763781422,0.465646884790009,0.402356498153535,1.11,0.5,7.0968909608784,4.5
0.299165122056208,0.477911657876717,0.448731967472265,0.402356498153535,1.11,0.5,7.0968909608784,5
0.329081634261829,0.461795841802021,0.433052635198062,0.402356498153535,1.11,0.5,7.0968909608784,5.5
0.358998146467449,0.447017603963964,0.418708880823725,0.402356498153535,1.11,0.5,7.0968909608784,6
0.38891465867307,0.433595069409175,0.405706672985556,0.402356498153535,1.11,0.5,7.0968909608784,6.5
0.418831170878691,0.421481856699641,0.393991940047221,0.402356498153535,1.11,0.5,7.0968909608784,7
0.448747683084312,0.410594118156166,0.383476601720457,0.402356498153535,1.11,0.5,7.0968909608784,7.5
0.478664195289933,0.400829675616566,0.374056720052677,0.402356498153535,1.11,0.5,7.0968909608784,8
0.508580707495554,0.392080576239069,0.365624240109523,0.402356498153535,1.11,0.5,7.0968909608784,8.5
0.538497219701174,0.384240766985697,0.358074048525323,0.402356498153535,1.11,0.5,7.0968909608784,9
0.568413731906795,0.377210404928056,0.351307845453405,0.402356498153535,1.11,0.5,7.0968909608784,9.5
0.598330244112416,0.370897972541043,0.345235961737279,0.402356498153535,1.11,0.5,7.0968909608784,10
0.628246756318037,0.365221028241189,0.339777914697485,0.402356498153535,1.11,0.5,7.0968909608784,10.5
0.658163268523657,0.360106151317288,0.334862231156909,0.402356498153535,1.11,0.5,7.0968909608784,11
0.688079780729278,0.355488443339879,0.330425876612484,0.402356498153535,1.11,0.5,7.0968909608784,11.5
0.717996292934899,0.351310812756854,0.326413500537051,0.402356498153535,1.11,0.5,7.0968909608784,12
0.74791280514052,0.347523179800035,0.322776623269062,0.402356498153535,1.11,0.5,7.0968909608784,12.5
0.777829317346141,0.344081681181976,0.319472836025169,0.402356498153535,1.11,0.5,7.0968909608784,13
0.807745829551761,0.340947917841061,0.316465051989391,0.402356498153535,1.11,0.5,7.0968909608784,13.5
0.837662341757382,0.338088266770391,0.313720826035377,0.402356498153535,1.11,0.5,7.0968909608784,14
0.867578853963003,0.335473264710271,0.311211748622376,0.402356498153535,1.11,0.5,7.0968909608784,14.5
0.897495366168624,0.333077063875939,0.308912912627576,0.402356498153535,1.11,0.5,7.0968909608784,15
0,0.633067512135684,0.595585803554287,0.471271819524245,1.11,0.5,7.03267416461165,0
0.0301896860402607,0.630604615023114,0.593044222469915,0.471271819524245,1.11,0.5,7.03267416461165,0.5
0.0603793720805215,0.624049599301173,0.586393187734258,0.471271819524245,1.11,0.5,7.03267416461165,1
0.0905690581207822,0.613414435128828,0.575682410478172,0.471271819524245,1.11,0.5,7.03267416461165,1.5
0.120758744161043,0.599376396233061,0.561605636765261,0.471271819524245,1.11,0.5,7.03267416461165,2
0.150948430201304,0.582765662201265,0.545035389225847,0.471271819524245,1.11,0.5,7.03267416461165,2.5
0.181138116241564,0.56444241513174,0.526863626232598,0.471271819524245,1.11,0.5,7.03267416461165,3
0.211327802281825,0.545258852973901,0.507950415837392,0.471271819524245,1.11,0.5,7.03267416461165,3.5
0.241517488322086,0.525983190904122,0.489050323529126,0.471271819524245,1.11,0.5,7.03267416461165,4
0.271707174362347,0.507232903324374,0.470754674204554,0.471271819524245,1.11,0.5,7.03267416461165,4.5
0.301896860402607,0.489445557953648,0.453471430593496,0.471271819524245,1.11,0.5,7.03267416461165,5
0.332086546442868,0.472887405210501,0.437439879051618,0.471271819524245,1.11,0.5,7.03267416461165,5.5
0.362276232483129,0.457684632643285,0.422764749706521,0.471271819524245,1.11,0.5,7.03267416461165,6
0.392465918523389,0.443861471407072,0.409454880015433,0.471271819524245,1.11,0.5,7.03267416461165,6.5
0.42265560456365,0.431375104672942,0.397457443484682,0.471271819524245,1.11,0.5,7.03267416461165,7
0.452845290603911,0.420143196807356,0.386684343336649,0.471271819524245,1.11,0.5,7.03267416461165,7.5
0.483034976644172,0.410063574683383,0.377030741485464,0.471271819524245,1.11,0.5,7.03267416461165,8
0.513224662684432,0.401027276256809,0.36838712913931,0.471271819524245,1.11,0.5,7.03267416461165,8.5
0.543414348724693,0.392926619909949,0.360646642218275,0.471271819524245,1.11,0.5,7.03267416461165,9
0.573604034764954,0.385659806452975,0.353709117061499,0.471271819524245,1.11,0.5,7.03267416461165,9.5
0.603793720805215,0.379133236586105,0.347483029748238,0.471271819524245,1.11,0.5,7.03267416461165,10
0.633983406845475,0.373262393559648,0.341886127026343,0.471271819524245,1.11,0.5,7.03267416461165,10.5
0.664173092885736,0.367971868959638,0.33684529097459,0.471271819524245,1.11,0.5,7.03267416461165,11
0.694362778925997,0.363194909251646,0.332295987192652,0.471271819524245,1.11,0.5,7.03267416461165,11.5
